loda_id;loda_dia;loda_mes;loda_cidade;loda_uf;loda_latitude;loda_longitude
2591;6;1;Mossoró;RN;-5.1758047;-37.341562
2592;6;1;Escada;PE;-8.354552;-35.2382201
2593;6;1;Manga;MG;-14.7576438;-43.9424587
2594;6;1;Joinville;SC;-26.3485187;-48.7935166
2595;7;1;Santa Isabel do Pará;PA;-1.2952855;-48.1549237
2596;7;1;Barcarena;PA;-1.5089875;-48.6872851
2597;7;1;Salvador;BA;-12.9641297;-38.4847672
2598;7;1;Tremembé;SP;-22.9744267;-45.5452721
2599;1;2;Gracho Cardoso;SE;-10.2297858;-37.1981401
2600;1;2;Silvanópolis;TO;-11.1461753;-48.1767037
2601;1;2;Jordânia;MG;-15.9034474;-40.1784572
2602;1;2;Arcoverde;PE;-8.4323375;-37.0699035
2603;1;2;São Francisco do Glória;MG;-20.7845127;-42.2712162
2604;1;2;Caruaru;PE;-8.2796354;-35.9262368
2605;1;2;Costa Marques;RO;-12.4390955;-64.2199444
2606;1;2;Assis;SP;-22.6633658;-50.3966201
2607;1;2;Aliança;PE;-7.6011255;-35.226303
2608;1;2;Santa Rosa de Lima;SE;-10.6463344;-37.192418
2609;1;2;Tabatinga;AM;-4.2326764;-69.9233186
2610;1;2;Maricá;RJ;-22.9252345;-42.8081516
2611;8;1;Cuiabá;MT;-15.597368;-56.0766893
2612;8;1;Apuarema;BA;-13.8534336;-39.7433354
2613;8;1;Salvador;BA;-12.8662889;-38.4191852
2614;8;1;Cruz;CE;-2.9209505;-40.1734237
2615;9;1;Balneário Barra do Sul;SC;-26.4684943;-48.6164858
2616;9;1;Belém;PA;-1.4565016;-48.4755378
2617;9;1;São Miguel da Boa Vista;SC;-26.6925349;-53.2509796
2618;10;1;Sítio do Mato;BA;-13.090886;-43.465966
2619;10;1;Carutapera;MA;-1.2018062;-46.0202036
2620;10;1;Nazaré;TO;-6.372013;-47.659727
2621;10;1;Matina;BA;-13.9088191;-42.8437939
2622;10;1;Buritirama;BA;-10.7177176;-43.6362939
2623;10;1;Fortuna;MA;-5.7350981;-44.1586422
2624;10;1;Anapu;PA;-3.4615757;-51.2054243
2625;11;1;Doutor Severiano;RN;-6.0949678;-38.3741284
2626;11;1;Salvador;BA;-12.9465489;-38.4530917
2627;11;1;Goiânia;GO;-16.6780313;-49.3063824
2628;11;1;Porciúncula;RJ;-20.972335;-42.0422835
2629;12;1;Aloândia;GO;-17.728566;-49.478743
2630;12;1;Goiânia;GO;-16.5870501;-49.3192357
2631;13;1;São Francisco de Assis;RS;-29.5615533;-55.1237447
2632;13;1;Santo Antônio do Jacinto;MG;-16.5325943;-40.1756731
2633;13;1;São Borja;RS;-28.6557411;-55.9970276
2634;14;1;Cruz;CE;-2.9251986;-40.1772538
2635;14;1;Bom Retiro;SC;-27.7971311;-49.4888293
2636;14;1;Codajás;AM;-3.8367474;-62.0731352
2637;14;1;Araguaína;TO;-7.1954465;-48.1986554
2638;15;1;Palmas;TO;-10.3269587;-48.3030058
2639;15;1;Salvador;BA;-12.9592457;-38.4560504
2640;15;1;Canoas;RS;-29.9181208;-51.1799616
2641;15;1;Altônia;PR;-23.8741162;-53.8946672
2642;15;1;Belford Roxo;RJ;-22.7297621;-43.4057316
2643;15;1;Ouro Verde de Minas;MG;-18.0674848;-41.2696233
2644;15;1;Lima Campos;MA;-4.5141998;-44.4615156
2645;15;1;Palmeiras;BA;-12.5146701;-41.5774895
2646;15;1;Guarulhos;SP;-23.4168158;-46.462593
2647;15;1;Arcoverde;PE;-8.4339946;-37.0708986
2648;15;1;Mari;PB;-7.0633899;-35.316826
2649;16;1;Rio Branco;AC;-10.0035609;-67.8365265
2650;16;1;Bocaina;PI;-6.8440055;-41.226339
2651;16;1;Abaetetuba;PA;-1.6230104;-48.8045862
2652;18;1;Fortuna;MA;-5.7387869;-44.1534974
2653;18;1;Salvador;BA;-12.9828355;-38.4858995
2654;19;1;São Paulo;SP;-23.5562899;-46.525423
2655;20;1;Xapuri;AC;-10.6546811;-68.4973263
2656;20;1;Recife;PE;-8.1386322;-34.9144252
2657;20;1;Fortaleza;CE;-3.7065652;-38.5790692
2658;20;1;Codó;MA;-4.4630254;-43.8839864
2659;20;1;Goiânia;GO;-16.5877633;-49.3190897
2660;20;1;Guarapari;ES;-20.6635165;-40.5114072
2661;20;1;Praia Grande;SC;-29.1843452;-49.9473988
2662;20;1;Faxinal dos Guedes;SC;-26.8537424;-52.2506854
2663;20;1;Rio de Janeiro;RJ;-22.8078965;-43.2608341
2664;20;1;Manaus;AM;-3.0812896;-60.0645776
2665;21;1;Ijuí;RS;-28.3956375;-53.9061166
2666;22;1;Miracema do Tocantins;TO;-9.5572082;-48.4056629
2667;22;1;Quirinópolis;GO;-18.4507545;-50.4608213
2668;23;1;Barão de Cotegipe;RS;-27.6307681;-52.3806693
2669;23;1;Guaratinguetá;SP;-22.7966334;-45.2098382
2670;23;1;Silves;AM;-2.8361358;-58.2103817
2671;23;1;Salvador;BA;-12.9510318;-38.4976321
2672;24;1;Salvador;BA;-12.9369065;-38.5023807
2673;24;1;Niquelândia;GO;-14.474232;-48.4563401
2674;25;1;Arcoverde;PE;-8.4077164;-37.0841137
2675;25;1;Goiânia;GO;-16.6275113;-49.3010235
2676;25;1;Apuiarés;CE;-3.9476854;-39.4307155
2677;25;1;Itaquaquecetuba;SP;-23.4886301;-46.3393354
2678;25;1;Paraisópolis;MG;-22.5441175;-45.7794618
2679;26;1;Aparecida de Goiânia;GO;-16.7844674;-49.3358535
2680;27;1;Salvador;BA;-12.9421953;-38.4477372
2681;27;1;Fortaleza;CE;-3.7065598;-38.5673428
2682;27;1;Blumenau;SC;-26.856182;-49.0625273
2683;27;1;Pesqueira;PE;-8.3559875;-36.6936319
2684;27;1;Olinda;PE;-8.0171738;-34.851474
2685;27;1;Recife;PE;-8.0579238;-34.9337275
2686;28;1;Castanhal;PA;-1.2964171;-47.9357997
2687;28;1;Puxinanã;PB;-7.155946;-35.9369952
2688;29;1;Wagner;BA;-12.2822006;-41.1694324
2689;30;1;Ipira;SC;-27.4036171;-51.7726776
2690;30;1;Governador Valadares;MG;-18.8450859;-41.9512815
2691;30;1;Boa Vista do Ramos;AM;-2.9683835;-57.5839916
2692;30;1;União da Vitória;PR;-26.2094704;-51.0253297
2693;31;1;Craíbas;AL;-9.6184423;-36.7689003
2694;31;1;Campo Bom;RS;-29.6883732;-51.058599
2695;31;1;Nova Iguaçu;RJ;-22.7451493;-43.4911208
2696;2;2;Lauro de Freitas;BA;-12.8992283;-38.323352
2697;2;2;Alta Floresta;MT;-9.8599121;-56.0735568
2698;2;2;Itapagé;CE;-3.6849582;-39.5869201
2699;2;2;Portel;PA;-1.9437422;-50.8132556
2700;2;2;Santo André;SP;-23.6545554;-46.5409894
2701;2;2;Baturité;CE;-4.3318492;-38.8782836
2702;2;2;Recife;PE;-8.0178872;-34.9176831
2703;2;2;Manaus;AM;-2.9909616;-60.0076898
2704;2;2;Nossa Senhora do Socorro;SE;-10.8514232;-37.130552
2705;2;2;Arapiraca;AL;-9.7516996;-36.6516297
2706;2;2;Rio de Janeiro;RJ;-22.9026714;-43.3028284
2707;2;2;Candeias;BA;-12.6691359;-38.5433282
2708;2;2;Mondaí;SC;-27.0984559;-53.4006322
2709;2;2;Entre Rios;BA;-11.9376645;-38.0877907
2710;2;2;Nova Cruz;RN;-6.477034;-35.4308463
2711;2;2;Salvador;BA;-12.9619797;-38.4862478
2712;2;2;Seropédica;RJ;-22.8004337;-43.7854203
2713;2;2;João Pessoa;PB;-7.1482776;-34.8740625
2714;2;2;Olivença;AL;-9.5187864;-37.1900987
2715;2;2;Olinda;PE;-7.9974234;-34.8867766
2716;2;2;Ananindeua;PA;-1.3869268;-48.3724905
2717;3;2;Guapé;MG;-20.7676109;-45.9191756
2718;3;2;São Pedro da Aldeia;RJ;-22.8300577;-42.0953255
2719;3;2;Benevides;PA;-1.366636;-48.2380753
2720;3;2;Recife;PE;-8.0406207;-34.8750772
2721;3;2;Caxias;MA;-4.8569372;-43.3459245
2722;3;2;Pacajus;CE;-4.1717395;-38.4636216
2723;4;2;Natal;RN;-5.7696071;-35.2030871
2724;4;2;Paudalho;PE;-7.8932962;-35.1843995
2725;4;2;Guarapari;ES;-20.6266384;-40.4396739
2726;4;2;Dois Córregos;SP;-22.3666646;-48.3817425
2727;4;2;Herval D'Oeste;SC;-27.182185;-51.4980971
2728;4;2;Blumenau;SC;-26.8855152;-49.0783042
2729;4;2;Aparecida de Goiânia;GO;-16.7903577;-49.3355179
2730;4;2;Recife;PE;-8.111466;-34.9538502
2731;4;2;Joinville;SC;-26.2124;-48.912316
2732;4;2;Guarulhos;SP;-23.4227966;-46.5050832
2733;4;2;Caucaia;CE;-3.725633;-38.7044721
2734;4;2;São João de Meriti;RJ;-22.8057398;-43.3918243
2735;5;2;Alvinópolis;MG;-20.1066372;-43.0495901
2736;5;2;Salvador;BA;-12.9714736;-38.4552542
2737;5;2;Guarapari;ES;-20.6285634;-40.4399568
2738;5;2;Campinas;SP;-22.9133201;-47.1099641
2739;5;2;Arcoverde;PE;-8.423208;-37.0488955
2740;5;2;Colombo;PR;-25.3746668;-49.1440676
2741;5;2;Itarema;CE;-2.9247962;-39.911898
2742;5;2;Manaus;AM;-3.1325711;-59.9940006
2743;5;2;Forquilha;CE;-3.8006659;-40.2650526
2744;5;2;Nortelândia;MT;-14.4579079;-56.7938362
2745;6;2;Sapiranga;RS;-29.6520961;-51.0092002
2746;6;2;Rio de Janeiro;RJ;-22.8362169;-43.3976449
2747;6;2;Araruama;RJ;-22.86888;-42.3460417
2748;6;2;Cariacica;ES;-20.3028911;-40.3823155
2749;6;2;Paty do Alferes;RJ;-22.4163901;-43.4139621
2750;6;2;Olho d'Água das Flores;AL;-9.5317073;-37.2925103
2751;6;2;Viamão;RS;-30.085255;-51.0343507
2752;6;2;Porto Alegre;RS;-30.022535;-51.1220154
2753;6;2;Guarapari;ES;-20.6279571;-40.4411788
2754;6;2;Recife;PE;-8.0408431;-34.8751879
2755;7;2;Rio do Campo;SC;-26.9460989;-50.141973
2756;7;2;Rio Formoso;PE;-8.658539;-35.1478845
2757;7;2;Catanduva;SP;-21.1386222;-48.9786694
2758;7;2;São José do Rio Preto;SP;-20.8016926;-49.4192246
2759;8;2;Santo André;SP;-23.7022035;-46.5194685
2760;8;2;Água Clara;MS;-20.4468438;-52.8784692
2761;8;2;Recife;PE;-8.0595102;-34.9401297
2762;8;2;Olímpio Noronha;MG;-22.0664119;-45.2649946
2763;9;2;Iporá;GO;-16.4278682;-51.120323
2764;9;2;Santa Clara do Sul;RS;-29.4681007;-52.0890214
2765;9;2;Natal;RN;-5.7582509;-35.267202
2766;9;2;Igrejinha;RS;-29.5698437;-50.7995236
2767;9;2;Rondon do Pará;PA;-4.7729544;-48.0694116
2768;10;2;Niquelândia;GO;-14.4698377;-48.4649822
2769;10;2;São Francisco do Glória;MG;-20.7837563;-42.2729497
2770;10;2;São Bento do Tocantins;TO;-6.0326215;-47.9274779
2771;10;2;Redenção da Serra;SP;-23.2819005;-45.5372162
2772;10;2;Belém;PA;-1.3625498;-48.47106
2773;10;2;Maurilândia do Tocantins;TO;-5.953832;-47.5105497
2774;10;2;Viamão;RS;-30.0805869;-51.0813018
2775;10;2;São Francisco de Itabapoana;RJ;-21.5228333;-41.0793261
2776;10;2;Cubatão;SP;-23.9319487;-46.4302263
2777;10;2;José Boiteux;SC;-26.9565533;-49.6310141
2778;11;2;Salinópolis;PA;-0.620687;-47.3548606
2779;11;2;Recife;PE;-8.0601453;-34.9334715
2780;11;2;Campo Grande;MS;-20.4728501;-54.6187628
2781;11;2;Belém;PA;-1.3630522;-48.4663306
2782;11;2;São Gonçalo;RJ;-22.8217203;-43.0565441
2783;11;2;Salvador;BA;-12.9399666;-38.4756103
2784;11;2;Tupãssi;PR;-24.591655;-53.5090513
2785;11;2;Primavera;PA;-1.0292365;-47.0754803
2786;11;2;Antônio Prado;RS;-28.8482814;-51.2778139
2787;11;2;Grajaú;MA;-5.8056469;-46.1205006
2788;11;2;Araucária;PR;-25.5974811;-49.4070442
2789;11;2;Amarante;PI;-6.2327163;-42.8595052
2790;11;2;São Paulo;SP;-23.6464764;-46.6370904
2791;13;2;Aquiraz;CE;-3.900818;-38.3763927
2792;13;2;Salvador;BA;-12.949284;-38.4753353
2793;13;2;Araguaína;TO;-7.1867611;-48.2150278
2794;13;2;Urupá;RO;-11.1245924;-62.3789702
2795;13;2;Tatuí;SP;-23.3516258;-47.8467478
2796;13;2;Rio de Janeiro;RJ;-22.9388885;-43.5834852
2797;13;2;Rio Crespo;RO;-9.7023825;-62.9006219
2798;13;2;Marapoama;SP;-21.2552739;-49.1279865
2799;13;2;Vale do Paraíso;RO;-10.4272888;-62.1330633
2800;13;2;Betim;MG;-19.9471273;-44.1052776
2801;13;2;Itaituba;PA;-4.2569983;-56.0111959
2802;13;2;Theobroma;RO;-10.2475881;-62.3485581
2803;13;2;Alto Paraíso;RO;-9.7160764;-63.3164175
2804;12;2;Itamarati;AM;-6.4384958;-68.2462425
2805;12;2;Chapada;RS;-28.0700268;-53.0621828
2806;12;2;Belém;PA;-1.3630618;-48.4690357
2807;12;2;Rio de Janeiro;RJ;-22.8802266;-43.4622614
2808;12;2;Salvador;BA;-12.9450202;-38.4879781
2809;12;2;Taió;SC;-27.1210418;-50.0174113
2810;12;2;Guarulhos;SP;-23.4033829;-46.4201129
2811;14;2;Barreirinha;AM;-2.7973769;-57.2784918
2812;14;2;Itapiranga;SC;-27.1808839;-53.7248229
2813;14;2;Ananindeua;PA;-1.3811993;-48.3684503
2814;14;2;Torre de Pedra;SP;-23.250361;-48.1958193
2815;14;2;Pontes e Lacerda;MT;-15.2272472;-59.3431746
2816;14;2;Ituporanga;SC;-27.414601;-49.6002209
2817;14;2;Delmiro Gouveia;AL;-9.3769071;-38.0031936
2818;14;2;São Paulo;SP;-23.4901263;-46.4585089
2819;14;2;Simões Filho;BA;-12.7820248;-38.3551071
2820;15;2;Aliança;PE;-7.600837;-35.2313697
2821;15;2;Guarapari;ES;-20.6322784;-40.4382812
2822;15;2;Lauro Muller;SC;-28.3898841;-49.3817083
2823;15;2;Salvador;BA;-12.9430771;-38.4760392
2824;15;2;Porto Alegre;RS;-29.9927331;-51.1379755
2825;15;2;Santos Dumont;MG;-21.4686006;-43.5487237
2826;15;2;Criciúma;SC;-28.6798745;-49.3590459
2827;15;2;Recife;PE;-8.0415574;-34.8759644
2828;15;2;Cornélio Procópio;PR;-23.1879329;-50.6515628
2829;16;2;Luzerna;SC;-27.1324724;-51.4700428
2830;16;2;Salvador;BA;-12.9031956;-38.4305406
2831;16;2;Maragogipe;BA;-12.7791552;-38.9120948
2832;16;2;Lajedo;PE;-8.6622522;-36.3231429
2833;16;2;Caxias;MA;-4.8632136;-43.3362933
2834;17;2;Rio de Janeiro;RJ;-22.858959;-43.2461815
2835;17;2;Salvador;BA;-12.8907947;-38.4796036
2836;17;2;Schroeder;SC;-26.392302;-49.081842
2837;17;2;Duque de Caxias;RJ;-22.6406871;-43.2309273
2838;17;2;Itaguaçu;ES;-19.8033274;-40.8558441
2839;17;2;Presidente Castelo Branco;SC;-27.2219078;-51.8070572
2840;17;2;Içara;SC;-28.6989373;-49.3229252
2841;17;2;Boa Nova;BA;-14.3662253;-40.2072998
2842;18;2;Rio de Janeiro;RJ;-23.0126933;-43.5120534
2843;18;2;Horizontina;RS;-27.6256006;-54.3130422
2844;18;2;Ipixuna;AM;-7.0544036;-71.6913364
2845;18;2;Vista Alegre do Alto;SP;-21.172625;-48.631253
2846;18;2;Codó;MA;-4.479952;-43.8959699
2847;18;2;Olinda;PE;-7.9895647;-34.9024566
2848;18;2;Itaquaquecetuba;SP;-23.4518361;-46.3336764
2849;18;2;São Paulo;SP;-23.57331;-46.552755
2850;18;2;Salvador;BA;-12.9608826;-38.4934558
2851;18;2;Boa Vista do Tupim;BA;-12.6607749;-40.6047549
2852;18;2;Guarulhos;SP;-23.4647805;-46.5615824
2853;18;2;Piratuba;SC;-27.432265;-51.7793865
2854;18;2;Rio Branco;AC;-9.9292658;-67.8212058
2855;19;2;São Borja;RS;-28.6291719;-56.0403541
2856;19;2;Belém;PA;-1.4147165;-48.4793041
2857;19;2;Ipixuna;AM;-7.0513581;-71.6890574
2858;19;2;Severínia;SP;-20.8072579;-48.8027667
2859;19;2;Cametá;PA;-2.2570736;-49.5077409
2860;19;2;Porto Alegre;RS;-30.0337961;-51.1161869
2861;19;2;Osasco;SP;-23.529439;-46.8031465
2862;19;2;Salvador;BA;-12.9376912;-38.4875299
2863;19;2;Rio de Janeiro;RJ;-22.9527046;-43.186813
2864;19;2;Terra Nova do Norte;MT;-10.5889016;-55.1161433
2865;20;2;Fênix;PR;-23.9098914;-51.9779778
2866;20;2;Belém;PA;-1.4712017;-48.4608634
2867;20;2;Barcarena;PA;-1.519318;-48.6717382
2868;20;2;Marituba;PA;-1.3863399;-48.3348224
2869;20;2;São Paulo;SP;-23.5086915;-46.5244899
2870;20;2;Carrasco Bonito;TO;-5.3240551;-48.0384838
2871;20;2;Guarapari;ES;-20.6277728;-40.438692
2872;20;2;Aroazes;PI;-6.1113882;-41.797528
2873;20;2;Lafaiete Coutinho;BA;-13.6584541;-40.2091153
2874;21;2;Hortolândia;SP;-22.883416;-47.1983031
2875;21;2;Blumenau;SC;-26.8804682;-49.062949
2876;21;2;São Carlos;SC;-27.0781236;-53.0053235
2877;21;2;Salvador;BA;-12.8323675;-38.4763548
2878;22;2;Salvador;BA;-12.92041;-38.5002311
2879;23;2;Salvador;BA;-12.9935289;-38.5066559
2880;24;2;Cássia;MG;-20.5879518;-46.9195936
2881;24;2;Miranda;MS;-20.2389054;-56.3915595
2882;24;2;Caraíbas;BA;-14.7255926;-41.2576002
2883;24;2;São Borja;RS;-28.6305221;-56.0205205
2884;24;2;Arroio do Sal;RS;-29.5085746;-49.8596927
2885;24;2;Alto Araguaia;MT;-17.3150362;-53.2234642
2886;24;2;Rio de Janeiro;RJ;-22.8603089;-43.2499714
2887;24;2;São Bernardo do Campo;SP;-23.7011562;-46.5562525
2888;24;2;Elias Fausto;SP;-23.048293;-47.3804522
2889;25;2;Tanque Novo;BA;-13.5478982;-42.4886395
2890;25;2;Várzea da Roça;BA;-11.6072911;-40.1380507
2891;25;2;São Gabriel;BA;-11.2385963;-41.8738805
2892;25;2;Lajeado;RS;-29.4421148;-52.0004961
2893;25;2;Palmeirante;TO;-7.8623973;-47.9359155
2894;25;2;Salvador;BA;-12.9551717;-38.4984499
2895;26;2;Piedade do Rio Grande;MG;-21.4087855;-44.1671757
2896;28;2;Feira de Santana;BA;-12.2642871;-38.9668053
2897;1;3;Botumirim;MG;-16.8596198;-43.0098076
2898;1;3;Senador Guiomard;AC;-10.1505184;-67.7301068
2899;1;3;Olímpio Noronha;MG;-22.0676082;-45.263926
2900;1;3;Sete Quedas;MS;-23.969579;-55.034201
2901;1;3;Ouro Verde de Minas;MG;-18.0662168;-41.2687892
2902;1;3;São Leopoldo;RS;-29.7685088;-51.1460665
2903;1;3;São Sebastião do Oeste;MG;-20.2710075;-45.0204163
2904;1;3;São Sebastião do Rio Verde;MG;-22.2176505;-44.9811593
2905;1;3;Rio de Janeiro;RJ;-22.9017186;-43.1762793
2906;1;3;Barra Bonita;SP;-22.4931516;-48.5596565
2907;1;3;Valença;BA;-13.3736215;-39.076078
2908;1;3;Itapira;SP;-22.446221;-46.8308288
2909;1;3;Senador José Bento;MG;-22.1651929;-46.1786271
2910;1;3;São Luís;MA;-2.6264444;-44.26685
2911;1;3;Francisco Badaró;MG;-16.9905768;-42.351749
2912;1;3;Novo Hamburgo;RS;-29.7096923;-51.1342571
2913;1;3;Vitória;ES;-20.3028663;-40.3073174
2914;1;3;Várzea Paulista;SP;-23.2179928;-46.8513425
2915;1;3;Bertópolis;MG;-17.066194;-40.5732666
2916;1;3;São Luiz Gonzaga;RS;-28.409413;-54.9606514
2917;1;3;Iraí de Minas;MG;-18.9878145;-47.4628566
2918;1;3;Sengés;PR;-24.1167751;-49.4706821
2919;1;3;Jaboatão dos Guararapes;PE;-8.1193624;-35.0191782
2920;1;3;Manaus;AM;-3.0958932;-60.0176007
2921;1;3;Sardoá;MG;-18.7817424;-42.370318
2922;25;3;Goiânia;GO;-16.6027308;-49.325002
2923;25;3;Matina;BA;-13.9081058;-42.8490559
2924;25;3;Bagre;PA;-1.9009871;-50.2018625
2925;25;3;Brasil Novo;PA;-3.3062589;-52.5343554
2926;25;3;São Paulo;SP;-23.543469;-46.632491
2927;25;3;Limeira;SP;-22.5589403;-47.3942055
2928;25;3;Capitão Poço;PA;-1.7478671;-47.0531554
2929;2;3;Cairu;BA;-13.485017;-39.0445944
2930;2;3;Miguel Alves;PI;-4.178569;-42.8937524
2931;2;3;Aratuípe;BA;-13.0767431;-39.0029574
2932;2;3;Riachão;MA;-7.3641236;-46.6247779
2933;2;3;Campo Grande;MS;-20.4788048;-54.6314329
2934;2;3;Rio do Pires;BA;-13.1177062;-42.2906024
2935;2;3;Joinville;SC;-26.2095432;-48.9107092
2936;2;3;Guapirama;PR;-23.516124;-50.0420266
2937;2;3;Rio de Janeiro;RJ;-22.8996185;-43.4442348
2938;2;3;Salvador;BA;-12.9310308;-38.4590662
2939;2;3;Ananindeua;PA;-1.3865138;-48.3729656
2940;2;3;Morungaba;SP;-22.874386;-46.7956705
2941;2;3;Betim;MG;-19.9441731;-44.1021673
2942;3;3;Umari;CE;-6.6474702;-38.6980653
2943;3;3;Pau D'Arco;TO;-7.5423461;-49.3703033
2944;3;3;Canaã dos Carajás;PA;-6.5305507;-49.8432645
2945;3;3;Santa Rita de Ibitipoca;MG;-21.5655714;-43.9170478
2946;3;3;São Cristóvão;SE;-11.0008296;-37.2123427
2947;3;3;Leopoldina;MG;-21.5260005;-42.6220169
2948;3;3;Manaus;AM;-3.0717666;-59.9451878
2949;3;3;Caraí;MG;-17.1869533;-41.6983661
2950;3;3;Sorocaba;SP;-23.4668762;-47.3967656
2951;3;3;Recife;PE;-8.0326413;-34.9439595
2952;4;3;Taubaté;SP;-23.026337;-45.5624926
2953;4;3;Nova Iguaçu;RJ;-22.7561037;-43.4308283
2954;4;3;Salvador;BA;-12.9473135;-38.4580736
2955;4;3;São José dos Campos;SP;-23.1943699;-45.7908724
2956;4;3;Recife;PE;-8.0245275;-34.928126
2957;4;3;São Benedito (Santa Luzia);MG;-19.7674569;-43.9433983
2958;4;3;Guarulhos;SP;-23.3989297;-46.5131685
2959;4;3;Barreirinha;AM;-2.8586428;-56.9982669
2960;4;3;Nova Hartz;RS;-29.5811289;-50.8837789
2961;5;3;Niterói;RJ;-22.8722687;-43.0774704
2962;5;3;São Fidélis;RJ;-21.6491525;-41.7457736
2963;5;3;Populina;SP;-19.93929;-50.5356896
2964;5;3;Santa Maria;RS;-29.7078131;-53.7139512
2965;5;3;Lourdes;SP;-20.9630584;-50.224312
2966;5;3;Porto Alegre;RS;-30.0190324;-51.0975165
2967;5;3;Santo Antônio da Barra;GO;-17.5573867;-50.6314792
2968;5;3;Zé Doca;MA;-3.2832778;-45.6483985
2969;5;3;Caiapônia;GO;-16.9504878;-51.8124818
2970;5;3;Goiânia;GO;-16.6633487;-49.190303
2971;5;3;Ilha Comprida;SP;-24.7669855;-47.5817882
2972;5;3;Rio Verde;GO;-17.8039634;-50.9321155
2973;5;3;Piraí do Sul;PR;-24.5337505;-49.9372864
2974;6;3;Gameleira;PE;-8.5815712;-35.3817141
2975;6;3;Sertânia;PE;-8.0773199;-37.2681263
2976;6;3;Santarém;PA;-2.5108129;-54.9553679
2977;6;3;Pesqueira;PE;-8.3564762;-36.6953273
2978;6;3;Boa Esperança;PR;-24.2398278;-52.7921307
2979;6;3;Aparecida de Goiânia;GO;-16.7989602;-49.2415682
2980;6;3;Nossa Senhora do Socorro;SE;-10.8899175;-37.149652
2981;6;3;Horizonte;CE;-4.1107414;-38.4822188
2982;6;3;Recife;PE;-8.0902353;-34.9690348
2983;6;3;Canaã dos Carajás;PA;-6.5475766;-49.8481333
2984;6;3;Piratini;RS;-31.4417878;-53.0963946
2985;6;3;Guarapari;ES;-20.6795909;-40.5160539
2986;6;3;Igarapé-Miri;PA;-1.9863917;-48.9555808
2987;6;3;Espírito Santo do Pinhal;SP;-22.1880209;-46.7426799
2988;6;3;Missal;PR;-25.0967959;-54.240351
2989;7;3;Salvador;BA;-13.0109942;-38.4790982
2990;7;3;Ribeirão do Sul;SP;-22.7867066;-49.9339929
2991;7;3;Nossa Senhora do Socorro;SE;-10.8893839;-37.1494506
2992;7;3;Arandu;SP;-23.1335846;-49.0521715
2993;7;3;Silves;AM;-2.8342832;-58.2148753
2994;7;3;Pedro Velho;RN;-6.4391641;-35.2192755
2995;7;3;Santa Maria;RS;-29.7258892;-53.8133638
2996;7;3;Rio de Janeiro;RJ;-22.8579897;-43.2467952
2997;7;3;Sapiranga;RS;-29.6505829;-50.9929105
2998;7;3;Orós;CE;-6.3376007;-38.9800176
2999;7;3;Jutaí;AM;-2.7415639;-66.765929
3000;7;3;Uberlândia;MG;-18.8867296;-48.2870989
3001;7;3;Morretes;PR;-25.4364343;-48.8761789
3002;7;3;Manaus;AM;-3.0990394;-60.0561676
3003;7;3;Dezesseis de Novembro;RS;-28.223635;-55.0485375
3004;7;3;Ouro Fino;MG;-22.2774987;-46.4996993
3005;7;3;Arroio do Sal;RS;-29.5085678;-49.860601
3006;8;3;Esteio;RS;-29.8630501;-51.1282168
3007;8;3;Costa Marques;RO;-12.4408892;-64.22078
3008;8;3;Belém;PA;-1.4050413;-48.3893418
3009;8;3;Nova Rosalândia;TO;-10.5727062;-48.9119186
3010;8;3;Minas Novas;MG;-17.2200201;-42.5928733
3011;8;3;Santa Clara do Sul;RS;-29.4637927;-52.0802491
3012;8;3;Bandeira do Sul;MG;-21.7261662;-46.387496
3013;8;3;Barbacena;MG;-21.1985524;-43.7998636
3014;8;3;Virginópolis;MG;-18.8272885;-42.7226302
3015;8;3;Santa Maria;RS;-29.7262056;-53.8148118
3016;8;3;Mafra;SC;-26.1272897;-49.8173742
3017;8;3;Araguaína;TO;-7.2157706;-48.1924871
3018;8;3;Urupá;RO;-11.125511;-62.3738783
3019;8;3;Umuarama;PR;-23.7850189;-53.3155065
3020;8;3;Sapiranga;RS;-29.6348874;-51.022357
3021;8;3;Bagé;RS;-31.3343797;-54.0602947
3022;8;3;Lajeado;RS;-29.4609954;-51.991819
3023;8;3;Limeira;SP;-22.609676;-47.4104114
3024;8;3;Igarapé-Miri;PA;-1.9836299;-48.9557817
3025;8;3;Macaé;RJ;-22.3896256;-41.778971
3026;8;3;Pintadas;BA;-11.8103588;-39.9032058
3027;8;3;Seropédica;RJ;-22.8004337;-43.7854203
3028;8;3;Vinhedo;SP;-23.044484;-47.0118463
3029;9;3;Barcarena;PA;-1.5178559;-48.6871796
3030;9;3;Viana;MA;-3.2071021;-44.9917058
3031;9;3;Recife;PE;-8.0079984;-34.9356247
3032;9;3;Minas Novas;MG;-17.2199527;-42.5930077
3033;9;3;Cachoeira Paulista;SP;-22.668938;-44.9991265
3034;9;3;São Luís;MA;-2.643568;-44.2760569
3035;9;3;Salvador;BA;-12.8635195;-38.4639557
3036;9;3;Porto Alegre;RS;-30.022462;-51.149407
3037;9;3;Virginópolis;MG;-18.8227463;-42.7059281
3038;9;3;Morro Reuter;RS;-29.5418762;-51.0686447
3039;9;3;Joinville;SC;-26.3015857;-48.8459817
3040;10;3;Cuiabá;MT;-15.5849164;-56.0735636
3041;10;3;Içara;SC;-28.7002208;-49.3177542
3042;10;3;Taboão da Serra;SP;-23.6375949;-46.7978245
